Time,Speed mps,RPM,Power W,Torque
21.6,20.74,3387.18593,31416.7875,88.5715245
21.64,20.93,3418.21608,28700.2125,80.17832542
21.68,21.05,3437.81407,18261.3,50.72484032
21.72,21.13,3450.879397,12232.2,33.84902579
21.76,21.35,3486.809045,33877.8,92.78086517
21.8,21.46,3504.773869,17070.4875,46.51117421
21.84,21.48,3508.040201,3113.15,8.474359175
21.88,21.4,3494.974874,-12435.2,-33.97661419
21.92,21.19,3460.678392,-32421.6375,-89.46333557
21.96,20.98,3426.38191,-32101.9125,-89.46775096
22,20.85,3405.150754,-19712.3875,-55.2807932
22.04,20.71,3382.286432,-21091.7,-59.54874102
22.08,20.56,3357.788945,-22440.5625,-63.81925439
22.12,20.37,3326.758794,-28190.5375,-80.91954366
22.16,20.19,3297.361809,-26465.4,-76.64489628
22.2,20.1,3282.663317,-13144.6125,-38.23779387
22.24,20.12,3285.929648,2915.95,8.474092376
22.28,20.31,3316.959799,27846.1625,80.16716529
22.32,20.49,3346.356784,26622,75.96959622
22.36,20.62,3367.58794,19373.0875,54.93527166
22.4,20.61,3365.954774,-1494.5875,-4.240181544
22.44,20.58,3361.055276,-4479.4125,-12.72672865
22.48,20.65,3372.487437,10462.1125,29.62377682
22.52,20.84,3403.517588,28576.2375,80.1767466
22.56,21.11,3447.613065,41058.5625,113.7251725
22.6,21.29,3477.01005,27666,75.98219031
22.64,21.34,3485.175879,7726.6875,21.17093459
22.68,21.24,3468.844221,-15435.25,-42.49132297
22.72,21.03,3434.547739,-32178.0375,-89.46669168
22.76,20.87,3408.417085,-24302,-68.08644595
22.8,20.57,3359.422111,-45066,-128.1019728
22.84,20.12,3285.929648,-66375.5625,-192.8951622
22.88,19.65,3209.170854,-67758.1375,-201.6229676
22.92,19.2,3135.678392,-63374.0625,-192.9973814
22.96,18.68,3050.753769,-71403.8,-223.5041289
23,18.26,2982.160804,-56241.15,-180.0920396
23.04,17.91,2925,-45890.6875,-149.8200976
23.08,17.56,2867.839196,-45002.5625,-149.8489933
23.12,17.2,2809.045226,-45361.8,-154.2065887
23.16,16.78,2740.452261,-51734.55,-180.2726392
23.2,16.36,2671.859296,-50455.65,-180.3298426
23.24,15.97,2608.165829,-45706.5375,-167.3456793
23.28,15.67,2559.170854,-34408.5,-128.3919638
23.32,15.42,2518.341709,-28175.3125,-106.8379301
23.36,15.11,2467.713568,-34308.0875,-132.7618031
23.4,14.89,2431.78392,-23925,-93.95033783
23.44,14.61,2386.055276,-29942.5,-119.833692
23.48,14.28,2332.160804,-34559.6625,-141.5084528
23.52,13.95,2278.266332,-33770.1375,-141.5466902
23.56,13.58,2217.839196,-36924.6125,-158.985411
23.6,13.21,2157.41206,-35932.0875,-159.0452593
23.64,12.89,2105.150754,-30276,-137.3367218
23.68,12.72,2077.386935,-15782.1625,-72.54717354
23.72,12.64,2064.321608,-7354.4,-34.02054531
23.76,12.59,2056.155779,-4572.9375,-21.23785411
23.8,12.51,2043.090452,-7279,-34.02166056
23.84,12.38,2021.859296,-11729.4125,-55.39833507
23.88,12.53,2046.356784,13544.8125,63.20668652
23.92,12.78,2087.18593,22937.1875,104.9422589
23.96,12.82,2093.718593,3712,16.93015912
24,12.54,2047.98995,-25740.4,-120.0214453
24.04,12.2,1992.462312,-30492.05,-146.1395918
24.08,12.12,1979.396985,-7052.8,-34.02514982
24.12,12.13,1981.030151,879.0625,4.237405738
24.16,11.97,1954.899497,-13978,-68.27975959
24.2,11.89,1941.834171,-6919.4,-34.02731489
24.24,11.82,1930.40201,-6016.4125,-29.76193925
24.28,11.69,1909.170854,-11079.0875,-55.41541356
24.32,11.72,1914.070352,2545.8375,12.70118275
24.36,11.64,1901.005025,-6774.4,-34.02976528
24.4,11.41,1863.442211,-19217.9375,-98.48321771
24.44,10.86,1773.61809,-44400.8125,-239.0573989
24.48,10.58,1727.889447,-21761.6,-120.2669378
24.52,10.47,1709.924623,-8393.6875,-46.87564019
24.56,10.51,1716.457286,3042.1,16.92434492
24.6,10.48,1711.557789,-2282.6625,-12.73566184
24.64,10.24,1672.361809,-18026.4,-102.9319368
24.68,9.77,1595.603015,-34092.0375,-204.0325659
24.72,9.56,1561.306533,-14714.9625,-89.99997002
24.76,9.52,1554.773869,-2766.6,-16.99223563
24.8,9.42,1538.442211,-6865.75,-42.61653936
24.84,9.22,1505.778894,-13514,-85.70261847
24.88,8.97,1464.949749,-16484.6875,-107.4556791
24.92,8.86,1446.984925,-7109.7125,-46.92015247
24.96,8.9,1453.517588,2575.2,16.91850774
25,9.25,1510.678392,23027.8125,145.5633525
25.04,9.32,1522.110553,4712.1375,29.56263489
25.08,9.3,1518.844221,-1349.95,-8.487422704
25.12,9.37,1530.276382,4737.5125,29.56322954
25.16,9.5,1551.507538,8892.4875,54.73192907
25.2,9.83,1605.40201,23123.5125,137.5439158
25.24,10.03,1638.065327,14398.5,83.93776769
25.28,10.21,1667.462312,13206.6,75.63213836
25.32,10.52,1718.090452,23295.3375,129.4775177
25.36,10.82,1767.085427,23207.25,125.4115448
25.4,10.92,1783.417085,7880.75,42.19743082
25.44,11,1796.482412,6356.8,33.78990416
25.48,10.95,1788.316583,-3978.4375,-21.24415777
25.52,11.11,1814.447236,12794.8,67.33805069
25.56,11.3,1845.477387,15434.8875,79.86677027
25.6,11.62,1897.738693,26587.2,133.7850459
25.64,12.02,1963.065327,34278,166.7447251
25.68,12.26,2002.261307,21123.6,100.7438543
25.72,12.4,2025.125628,12514.95,59.01311388
25.76,12.63,2062.688442,20868.7625,96.61274986
25.8,13.02,2126.38191,36262.6875,162.8508766
25.84,13.22,2159.045226,19024,84.14173823
25.88,13.37,2183.542714,14458.3125,63.2305992
25.92,13.6,2221.105528,22486.2375,96.67606886
25.96,14.03,2291.331658,43068.2625,179.490215
26,14.49,2366.457286,47557.1,191.905789
26.04,14.86,2426.884422,39365.6875,154.8959735
26.08,15.1,2466.080402,26065.2,100.9311477
26.12,15.62,2551.005025,57907.2,216.7667338
26.16,15.74,2570.603015,13641.6,50.6759245
26.2,15.95,2604.899497,24124.0125,88.43617593
26.24,16.15,2637.562814,23272.5,84.25808993
26.28,16.4,2678.39196,29498.4375,105.1710626
26.32,16.67,2722.487437,32367.2625,113.5302169
26.36,16.94,2766.582915,32895.7875,113.5449907
26.4,17.26,2818.844221,39672,134.3953991
26.44,17.4,2841.708543,17589.95,59.10938681
26.48,17.55,2866.20603,19004.0625,63.31555626
26.52,17.75,2898.869347,25592.5,84.30541139
26.56,18.18,2969.095477,56005.8875,180.1278653
26.6,18.34,2995.226131,21181.6,67.53058758
26.64,18.57,3032.788945,30773.7125,96.89672214
26.68,18.8,3070.351759,31157.2375,96.90410905
26.72,18.88,3083.417085,10927.2,33.84137493
26.76,19.04,3109.547739,21993.6,67.54146487
26.8,19.25,3143.844221,29148.2625,88.53663986
26.84,19.4,3168.341709,21015.9375,63.34146965
26.88,19.57,3196.105528,24015.2625,71.75259458
26.92,19.59,3199.371859,2839.1,8.473978372
26.96,19.46,3178.140704,-18402.3125,-55.29306481
27,19.26,3145.477387,-28072,-85.22326527
27.04,18.93,3091.582915,-45684.7875,-141.1113974
27.08,18.54,3027.889447,-52973.2125,-167.0658477
27.12,18.08,2952.763819,-61063.85,-197.4816985
27.16,17.66,2884.170854,-54414.15,-180.1616073
27.2,17.27,2820.477387,-49382.2875,-167.193721
27.24,16.89,2758.417085,-47055.4,-162.8999374
27.28,16.55,2702.889447,-41214.8,-145.611708
27.32,16.22,2648.994975,-39201.1125,-141.3151226
27.36,16.09,2627.763819,-15226.0875,-55.33161859
27.4,16.01,2614.698492,-9309,-33.99795509
27.44,15.77,2575.502513,-27648.6,-102.5138513
27.48,15.44,2521.60804,-37334.9625,-141.3870135
27.52,15.09,2464.447236,-38734.9375,-150.0910228
27.56,14.74,2407.286432,-37846.8125,-150.1318799
27.6,14.55,2376.256281,-20173.4875,-81.06979741
27.64,14.71,2402.386935,16970.8,67.45757735
27.68,15.06,2459.547739,37770.6875,146.6462681
27.72,15.38,2511.809045,35310.4,134.2416864
27.76,15.48,2528.140704,11186.75,42.25460767
27.8,15.47,2526.507538,-1121.9375,-4.240523243
27.84,15.45,2523.241206,-2241.7,-8.483793822
27.88,15.56,2541.20603,12365.2375,46.46585867
27.92,15.71,2565.703518,17003.0625,63.28372921
27.96,15.91,2598.366834,22924.5,84.2501708
28,16.1,2629.396985,22046.8875,80.06865024
28.04,16.17,2640.829146,8188.5125,29.60984226
28.08,16.11,2631.030151,-7020.9,-25.48228357
28.12,15.9,2596.733668,-24367.6125,-89.61009814
28.16,15.58,2544.472362,-36516.8,-137.0459977
28.2,15.3,2498.743719,-31343.2,-119.7823972
28.24,14.97,2444.849246,-36210.4875,-141.4339494
28.28,14.56,2377.889447,-43888.9625,-176.2523991
28.32,14.21,2320.728643,-36501.9375,-150.1975805
28.36,14.02,2289.698492,-19443.4125,-81.08967763
28.4,13.81,2255.40201,-21185.5875,-89.69906805
28.44,13.56,2214.572864,-24804.0625,-106.9557716
28.48,13.34,2178.643216,-21452.75,-94.03039048
28.52,13.16,2149.246231,-17291.25,-76.82659725
28.56,13.12,2142.713568,-3810.6,-16.98246098
28.6,13.03,2128.015075,-8531.4375,-38.28413997
28.64,12.85,2098.61809,-16886.7,-76.83918642
28.68,12.75,2082.286432,-9280,-42.55777253
28.72,12.68,2070.854271,-6452.8625,-29.75597979
28.76,12.59,2056.155779,-8244.3375,-38.28874482
28.8,12.49,2039.824121,-9091.5,-42.56123311
28.84,12.38,2021.859296,-9916.9125,-46.83784814
28.88,12.31,2010.427136,-6265.0875,-29.75844168
28.92,12.27,2003.894472,-3564.1,-16.98425163
28.96,12.3,2008.79397,2671.9875,12.70195027
29,12.51,2043.090452,18886.6125,88.27502673
29.04,12.94,2113.316583,39670.1875,179.2549158
29.08,13.22,2159.045226,26552.4,117.439292
29.12,13.25,2163.944724,2878.6125,12.70306224
29.16,13.34,2178.643216,8674.9875,38.02367818
29.2,13.44,2194.974874,9707.75,42.23382464
29.24,13.73,2242.336683,28562.4625,121.637142
29.28,14.05,2294.59799,32224.8,134.1080982
29.32,14.1,2302.763819,5102.1875,21.15818447
29.36,14.01,2288.065327,-9170.8875,-38.27492321
29.4,13.75,2245.603015,-26163.8,-111.2600421
29.44,13.4,2188.442211,-34446.5625,-150.3080319
29.48,12.93,2111.683417,-44859.7375,-202.861345
29.52,12.37,2020.226131,-51359,-242.7660527
29.56,12.3,2008.79397,-6260.0125,-29.75851027
29.6,12.17,1987.562814,-11531.4875,-55.40332785
29.64,11.91,1945.100503,-22695.4,-111.4210322
29.68,11.72,1914.070352,-16275.1625,-81.19678231
29.72,11.55,1886.306533,-14340.1375,-72.595956
29.76,11.5,1878.140704,-4177.8125,-21.24184336
29.8,11.34,1852.01005,-13247.2,-68.30494345
29.84,11.18,1825.879397,-13061.6,-68.31179129
29.88,11.09,1811.180905,-7265.5875,-38.30718937
29.92,10.97,1791.582915,-9596.1,-51.14806811
29.96,10.88,1776.884422,-7128.5625,-38.31017746
30,10.86,1773.61809,-1576.15,-8.486113159
30.04,10.87,1775.251256,787.7125,4.237203191
30.08,10.85,1771.984925,-1574.7,-8.486120351
30.12,10.83,1768.718593,-1571.8,-8.486134783
30.16,10.82,1767.085427,-784.8125,-4.241112066
30.2,10.78,1760.552764,-3132,-16.98807188
30.24,10.83,1768.718593,3916.8125,21.14683725
30.28,11.01,1798.115578,14250.6,75.6810116
30.32,11.19,1827.512563,14485.5,75.69104502
30.36,11.25,1837.311558,4880.7,25.36709228
30.4,11.37,1856.909548,9839.7,50.60139505
30.44,11.51,1879.773869,11611.6,58.98720802
30.48,11.46,1871.60804,-4163.3125,-21.2420042
30.52,11.25,1837.311558,-17287.9875,-89.85308958
30.56,11.02,1799.748744,-18567.6125,-98.51799549
30.6,10.94,1786.683417,-6368.4,-34.03722215
30.64,11.16,1822.613065,17624.75,92.34212583
30.68,11.41,1863.442211,20454.0625,104.817798
30.72,11.42,1865.075377,827.5875,4.237297101
30.76,11.24,1835.678392,-14785.65,-76.91573735
30.8,11.23,1834.045226,-814.5375,-4.241040546
30.84,11.29,1843.844221,4898.1,25.36733259
30.88,11.54,1884.673367,20689.6875,104.8308771
30.92,11.78,1923.869347,20288.4,100.7032776
30.96,12.01,1961.432161,19834.9125,96.56691981
31,12.22,1995.728643,18445.0875,88.25729475
31.04,12.38,2021.859296,14268,67.38815305
31.08,12.47,2036.557789,8107.3125,38.01469911
31.12,12.53,2046.356784,5437.5,25.37402108
31.16,12.5,2041.457286,-2722.0125,-12.73272032
31.2,12.41,2026.758794,-8126.8875,-38.29072275
31.24,12.29,2007.160804,-10744.5,-51.11818493
31.28,12.01,1961.432161,-24664.5,-120.0799244
31.32,11.76,1920.603015,-21541.5625,-107.1053037
31.36,11.48,1874.874372,-23588.6,-120.1438031
31.4,11.19,1827.512563,-23831.8375,-124.5284378
31.44,11.03,1801.38191,-12887.6,-68.31839156
31.48,10.83,1768.718593,-15848.5,-85.56591621
31.52,10.57,1726.256281,-20169.5,-111.5735477
31.56,10.67,1742.58794,7699.5,42.19288299
31.6,10.86,1773.61809,14828.7875,79.83933556
31.64,11.15,1820.979899,23138.0125,121.3367286
31.68,11.32,1848.743719,13847.1375,71.52447442
31.72,11.37,1856.909548,4112.5625,21.14916102
31.76,11.56,1887.939698,15793.0375,79.88200006
31.8,11.54,1884.673367,-1674.75,-8.48565313
31.84,11.67,1905.904523,10937.7125,54.80204248
31.88,11.84,1933.668342,14488.0375,71.54824021
31.92,12.02,1963.065327,15568.65,75.73342275
31.96,12.26,2002.261307,21123.6,100.7438543
32,12.46,2034.924623,17922,84.10262054
32.04,12.54,2047.98995,7250,33.80504882
32.08,12.58,2054.522613,3642.4,16.92965444
32.12,12.64,2064.321608,5485.35,25.37455105
32.16,12.78,2087.18593,12900.65,59.02307563
32.2,13.03,2128.015075,23390.3125,104.9621471
32.24,13.4,2188.442211,35449.2375,154.6832175
32.28,13.72,2240.703518,31459.2,134.0709419
32.32,13.99,2284.798995,27121.1625,113.3526516
32.36,14.12,2306.030151,13246.8375,54.85530189
32.4,14.15,2310.929648,3074.3625,12.70397796
32.44,14.19,2317.462312,4109.3,16.9327131
32.48,14.45,2359.924623,26993.2,109.2264007
32.52,14.82,2420.351759,39258.3875,154.8907031
32.56,15.13,2470.979899,33656.3125,130.0674725
32.6,15.43,2519.974874,33234,125.9382885
32.64,15.64,2554.271357,23652.0375,88.42456003
32.68,15.8,2580.40201,18235.2,67.4830249
32.72,15.93,2601.633166,14952.7625,54.88412654
32.76,16.18,2642.462312,29099.6875,105.1600794
32.8,16.51,2696.356784,39105.4125,138.4939798
32.84,16.74,2733.919598,27722.1875,96.83071537
32.88,16.91,2761.683417,20736.8125,71.7033573
32.92,17.09,2791.080402,22185,75.90291724
32.96,17.34,2831.909548,31202.1875,105.2148515
33,17.58,2871.105528,30380.4,101.0452062
33.04,17.69,2889.070352,14063.9125,46.48570483
33.08,17.83,2911.934673,18026.4,59.11514484
33.12,17.95,2931.532663,15564.3,50.69979902
33.16,18.16,2965.829146,27488.7375,88.50749461
33.2,18.38,3001.758794,29140.65,92.70322123
33.24,18.42,3008.291457,5336,16.9382014
33.28,18.31,2990.326633,-14646.0875,-46.77075468
33.32,17.95,2931.532663,-47319.3,-154.1398585
33.36,17.5,2858.040201,-57827.8125,-193.2145434
33.4,16.92,2763.316583,-72368.05,-250.0849801
33.44,16.57,2706.155779,-42490.4375,-149.9373365
33.48,16.18,2642.462312,-46300.3125,-167.3194785
33.52,15.77,2575.502513,-47485.6875,-176.0646364
33.56,15.28,2495.477387,-55152.5625,-211.049068
33.6,14.84,2423.61809,-48041.4,-189.2878993
33.64,14.44,2358.291457,-42456,-171.9146862
33.68,13.89,2268.467337,-56482.9375,-237.7694902
33.72,13.49,2203.140704,-39701,-172.0800778
33.76,13.1,2139.447236,-37591.6125,-167.7879458
33.8,12.73,2079.020101,-34644.4875,-159.1280844
33.84,12.25,2000.628141,-43465.2,-207.4658841
33.88,11.85,1935.301508,-34945,-172.4280004
33.92,11.37,1856.909548,-40402.8,-207.7744285
33.96,10.99,1794.849246,-30800.9,-163.8727764
34,10.65,1739.321608,-26671.3,-146.4318921
34.04,10.29,1680.527638,-27326.7,-155.2790666
34.08,9.96,1626.633166,-24224.0625,-142.2095419
34.12,9.82,1603.768844,-10038.35,-59.77119567
34.16,9.75,1592.336683,-4965.8875,-29.78059418
34.2,9.63,1572.738693,-8430.3,-51.18678352
34.24,9.43,1540.075377,-13818.5,-85.68214052
34.28,9.03,1474.748744,-26767,-173.3217423
34.32,8.69,1419.221106,-21839.9,-146.9508039
34.36,8.33,1360.427136,-22211.1,-155.9071969
34.4,8.13,1327.763819,-11933.5,-85.82590456
34.44,8.04,1313.065327,-5275.4625,-38.36591752
34.48,8,1306.532663,-2325.8,-16.99900403
34.52,7.92,1293.467337,-4616.8,-34.08450389
34.56,7.69,1255.904523,-13014.8375,-98.95859201
34.6,7.53,1229.773869,-8827.6,-68.54704972
34.64,7.63,1246.105528,5495.5,42.11373612
34.68,7.72,1260.80402,5007.9375,37.9299873
34.72,7.82,1277.135678,5633.25,42.12048564
34.76,7.97,1301.633166,8585.8125,62.98892202
34.8,8.2,1339.19598,13481.7375,96.13313645
34.84,8.33,1360.427136,7789.7625,54.67896845
34.88,8.37,1366.959799,2421.5,16.9160949
34.92,8.41,1373.492462,2433.1,16.91628761
34.96,8.53,1393.090452,7368.9,50.51201916
35,8.65,1412.688442,7473.3,50.51698312
35.04,8.71,1422.487437,3775.8,25.34731282
35.08,8.7,1420.854271,-631.1125,-4.241589419
35.12,8.6,1404.522613,-6271.25,-42.63799362
35.16,8.47,1383.291457,-8044.2375,-55.53190494
35.2,8.61,1406.155779,8668.1,58.86563848
35.24,8.81,1438.819095,12629.5,83.82071217
35.28,9,1469.849246,12266.6375,79.69372363
35.32,9.03,1474.748744,1960.7625,12.69633402
35.36,8.93,1458.417085,-6510.5,-42.62888584
35.4,8.77,1432.286432,-10266,-68.44516331
35.44,8.47,1383.291457,-18748.5,-129.4268002
35.48,8.4,1371.859296,-4280.7625,-29.79771384
35.52,8.55,1396.356784,9216.5625,63.02951353
35.56,8.68,1417.58794,8119.6375,54.69630805
35.6,8.79,1435.552764,6966.1625,46.33891101
35.64,8.96,1463.316583,10938.4375,71.38194502
35.68,9.03,1474.748744,4564.9625,29.55905607
35.72,9.06,1479.648241,1967.2875,12.69640397
35.76,9.08,1482.914573,1315.15,8.468968903
35.8,9.14,1492.713568,3962.85,25.35143432
35.84,9.17,1497.613065,1991.2125,12.69665655
35.88,9.2,1502.512563,1997.7375,12.69672438
35.92,9.19,1500.879397,-666.6375,-4.241459517
35.96,9.33,1523.743719,9398.9,58.9028736
36,9.39,1533.542714,4071.6,25.35365701
36.04,9.47,1546.60804,5469.4,33.76998011
36.08,9.53,1556.407035,4132.5,25.35485079
36.12,9.62,1571.105528,6247.6875,37.97391063
36.16,9.74,1590.703518,8421.6,50.5564709
36.2,9.99,1631.532663,17880.3125,104.6527667
36.24,10.27,1677.261307,20563.9,117.078227
36.28,10.46,1708.291457,14277.7875,79.812392
36.32,10.63,1736.055276,12996.7125,71.48934945
36.36,10.74,1754.020101,8521.2875,46.3918866
36.4,10.98,1793.21608,18896.4,100.627766
36.44,11.33,1850.376884,28305.8125,146.0786724
36.48,11.65,1902.638191,26656.8,133.7898558
36.52,11.83,1932.035176,15320.7,75.72424665
36.56,11.9,1943.467337,6021.4875,29.58679517
36.6,12.03,1964.698492,11277.0125,54.81122798
36.64,12.23,1997.361809,17588.5,84.08982401
36.68,12.41,2026.758794,16077.6,75.75137764
36.72,12.49,2039.824121,7221,33.80461577
36.76,12.51,2043.090452,1812.5,8.471529023
36.8,12.68,2070.854271,15523.3375,71.58251349
36.84,12.91,2108.417085,21335.6625,96.63200441
36.88,13.05,2131.281407,13174.7,59.02980119
36.92,13.18,2152.512563,12360.8875,54.83720877
36.96,13.39,2186.809045,20226.4125,88.32413249
37,13.67,2232.537688,27465.9,117.4806708
37.04,13.98,2283.165829,31071.6875,129.9567274
37.08,14.28,2332.160804,30732.75,125.8387261
37.12,14.6,2384.422111,33500.8,134.1662928
37.16,14.83,2421.984925,24537.2625,96.74444898
37.2,14.95,2441.582915,12954.3,50.66567758
37.24,15.1,2466.080402,16339.6875,63.2714659
37.28,15.34,2505.276382,26482.8,100.9437974
37.32,15.55,2539.572864,23515.0125,88.42110095
37.36,15.72,2567.336683,19270.1375,71.6759354
37.4,15.93,2601.633166,24093.5625,88.43544014
37.44,16.28,2658.79397,40866.4375,146.7754691
37.48,16.64,2717.58794,42960.6,150.9586883
37.52,16.92,2763.316583,34063.4,117.7141669
37.56,17.07,2787.81407,18482.0625,63.30791505
37.6,17.22,2812.311558,18645.1875,63.31034868
37.64,17.43,2846.60804,26377.3125,88.48593718
37.68,17.68,2887.437186,31818.4375,105.2295434
37.72,17.86,2916.834171,23189.85,75.92024176
37.76,18.03,2944.59799,22117.2125,71.72585953
37.8,18.24,2978.894472,27610.5375,88.50975218
37.84,18.44,3011.557789,26593,84.32328446
37.88,18.62,3040.954774,24181.65,75.93593622
37.92,18.74,3060.552764,16251.6,50.70696713
37.96,18.92,3089.949749,24573.15,75.94178432
38,19.14,3125.879397,30352.85,92.72538382
38.04,19.34,3158.542714,27898,84.34468053
38.08,19.54,3191.20603,28188,84.34916756
38.12,19.65,3209.170854,15627.0125,46.5001659
38.16,19.71,3218.969849,8560.8,25.39620501
38.2,19.84,3240.201005,18637.9375,54.92844199
38.24,20.03,3271.231156,27460.4625,80.16189877
38.28,20.22,3302.261307,27722.1875,80.16548838
38.32,20.32,3318.592965,14695.75,42.28722135
38.36,20.39,3330.025126,10330.1625,29.62313549
38.4,20.43,3336.557789,5918.9,16.94001277
38.44,20.42,3334.924623,-1480.8125,-4.240191113
38.48,20.33,3320.226131,-13294.6875,-38.23682754
38.52,20.36,3325.125628,4425.0375,12.70808992
38.56,20.58,3361.055276,32649.65,92.76288715
38.6,20.74,3387.18593,23965.6,67.56482431
38.64,20.85,3405.150754,16584.0125,46.50767775
38.68,20.82,3400.251256,-4531.6125,-12.7266218
38.72,20.93,3418.21608,16647.8125,46.50814792
38.76,21.13,3450.879397,30493.5,84.38181748
38.8,21.33,3483.542714,30783.5,84.38557973
38.84,21.5,3511.306533,26393.9875,71.78069256
38.88,21.66,3537.437186,25032.8,67.57593676
38.92,21.83,3565.201005,26800.7125,71.7849995
38.96,21.96,3586.432161,20636.0375,54.945872
39,22.11,3610.929648,23963.0625,63.37160045
39.04,22.24,3632.160804,20899.9375,54.94792565
39.08,22.41,3659.924623,27515.5625,71.79226189
39.12,22.56,3684.422111,24452.4375,63.37590289
39.16,22.66,3700.753769,16392.25,42.29799298
39.2,22.83,3728.517588,28033.2125,71.7972905
39.24,22.94,3746.482412,18250.7875,46.51888454
39.28,23.07,3767.713568,21682.2125,54.95372035
39.32,23.24,3795.477387,28538.5375,71.80202407
39.36,23.36,3815.075377,20271,50.73917864
39.4,23.52,3841.20603,27190.4,67.59574775
39.44,23.59,3852.638191,11954.1625,29.63004505
39.48,23.7,3870.603015,18856.8875,46.52246968
39.52,23.8,3886.934673,17218.75,42.30247339
39.56,23.84,3893.467337,6907.8,16.94238714
39.6,23.76,3880.40201,-13804,-33.97031795
39.64,23.54,3844.472362,-37721.75,-93.69716948
39.68,23.19,3787.311558,-59288.6875,-149.4900149
39.72,22.68,3704.020101,-84802.1625,-218.6275935
39.76,22.22,3628.894472,-74870.75,-197.0195063
39.8,21.86,3570.100503,-57524.4,-153.8661324
39.84,21.54,3517.839196,-50344,-136.6605352
39.88,21.19,3460.678392,-54213.6875,-149.5956926
39.92,20.75,3388.819095,-66894.3,-188.5003279
39.96,20.32,3318.592965,-64017.8625,-184.2122738
40,19.84,3240.201005,-69878.4,-205.9407936
40.04,19.44,3174.874372,-56956,-171.3106324
40.08,19.05,3111.180905,-54415.2375,-167.0192951
40.12,18.7,3054.020101,-47895.3125,-149.7588519
40.16,18.33,2993.592965,-49666.4875,-158.431699
40.2,17.97,2934.798995,-47371.5,-154.1381553
40.24,17.56,2867.839196,-52806.4625,-175.834326
40.28,17.22,2812.311558,-42866.35,-145.5541042
40.32,16.81,2745.351759,-50577.0875,-175.9248546
40.36,16.44,2684.924623,-44596.5625,-158.6136901
40.4,16.1,2629.396985,-40105.55,-145.6530885
40.44,15.95,2604.899497,-17427.1875,-63.88629668
40.48,15.99,2611.432161,4631.3,16.93540347
40.52,15.93,2601.633166,-6942.6,-25.48281877
40.56,15.66,2557.537688,-30918.7125,-115.4438338
40.6,15.25,2490.577889,-45939.9875,-176.1416769
40.64,14.7,2400.753769,-59712.8125,-237.5151354
40.68,14.24,2325.628141,-48257.45,-198.1506391
40.72,13.88,2266.834171,-36696.6,-154.5885983
40.76,13.67,2232.537688,-20972.4375,-89.70599999
40.8,13.54,2211.306533,-12822.7125,-55.3735463
40.84,13.41,2190.075377,-12700.1875,-55.37611098
40.88,13.22,2159.045226,-18341.4125,-81.12270445
40.92,13.08,2136.180905,-13347.25,-59.66575609
40.96,12.9,2106.78392,-16951.95,-76.83711496
41,12.75,2082.286432,-13947.1875,-63.96133977
41.04,12.55,2049.623116,-18342.5,-85.45862469
41.08,12.48,2038.190955,-6351.3625,-29.75729241
41.12,12.41,2026.758794,-6315.8375,-29.75776183
41.16,12.27,2003.894472,-12525.1,-59.6867232
41.2,12.13,1981.030151,-12383,-59.69063094
41.24,12.02,1963.065327,-9629.8125,-46.8440527
41.28,11.82,1930.40201,-17284,-85.50034725
41.32,11.7,1910.80402,-10231.2,-51.13070844
41.36,11.69,1909.170854,-847.8875,-4.240966277
41.4,11.74,1917.336683,4246.6875,21.15062983
41.44,11.98,1956.532663,20636.4,100.7205797
41.48,12.26,2002.261307,24603.6,117.3408649
41.52,12.54,2047.98995,25172,117.3711295
41.56,12.49,2039.824121,-4536.6875,-21.23819108
41.6,12.46,2034.924623,-2713.3125,-12.73276931
41.64,12.48,2038.190955,1808.15,8.47151273
41.68,12.58,2054.522613,9084.25,42.22304343
41.72,12.6,2057.788945,1825.55,8.47157743
41.76,12.72,2077.386935,11014.2,50.6298854
41.8,12.85,2098.61809,12049.8625,54.83022918
41.84,13.09,2137.81407,22567.8,100.8069965
41.88,13.28,2168.844221,18162.3375,79.96772926
41.92,13.38,2185.175879,9664.25,42.23311744
41.96,13.47,2199.874372,8759.8125,38.02492027
42,13.59,2219.472362,11771.1,50.64524657
42.04,13.72,2240.703518,12869.8375,54.84790572
42.08,13.84,2260.301508,11988.6,50.64930348
42.12,13.9,2270.100503,6033.45,25.38002322
42.16,14.05,2294.59799,15197.8125,63.24786287
42.2,14.13,2307.663317,8172.2,33.81722151
42.24,14.06,2296.231156,-7153.2125,-29.74794046
42.28,14.1,2302.763819,4083.2,16.93256056
42.32,14.24,2325.628141,14382.55,59.05640424
42.36,14.43,2356.658291,19746.4625,80.01364799
42.4,14.42,2355.025126,-1045.8125,-4.240623009
42.44,14.49,2366.457286,7335.9125,29.60239536
42.48,14.56,2377.889447,7371.4375,29.60273996
42.52,14.57,2379.522613,1055.9625,4.237698369
42.56,14.6,2384.422111,3172.2375,12.70439348
42.6,14.61,2386.055276,1058.8625,4.237702352
42.64,14.77,2412.18593,17040.4,67.45907582
42.68,15.01,2451.38191,25908.6,100.9262998
42.72,15.19,2480.778894,19705.5,75.85265431
42.76,15.13,2470.979899,-6594.6,-25.48535149
42.8,15.03,2454.648241,-10933,-42.53255429
42.84,15,2449.748744,-3265.7625,-12.73017683
42.88,15.18,2479.145729,19692.45,75.85235646
42.92,15.31,2500.376884,14368.4125,54.87502036
42.96,15.42,2518.341709,12253.5875,46.46436219
